,m2_construit,nb_pieces,nb_sdb,nb_etages,prix_achat_m2,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse
743,96,4,1,0,1656,True,1966.0,True,False,False,True,False,False,False,False,21,True,False,False,False
744,63,2,1,0,2024,False,1958.0,True,False,False,False,False,False,False,False,21,True,False,False,False
747,83,3,1,0,1916,False,1966.0,True,False,False,True,False,False,False,True,21,True,False,False,False
748,79,3,1,0,2051,False,1970.0,True,False,False,True,False,False,True,False,21,True,False,False,False
749,105,3,2,0,2267,False,2002.0,True,False,True,False,False,True,False,True,21,True,False,False,False
751,80,3,1,0,1600,True,1967.0,True,False,False,True,False,False,False,False,21,True,False,False,False
752,61,3,1,0,1557,False,1960.0,True,False,False,True,False,False,False,False,21,True,False,False,False
753,59,2,1,0,2237,False,1970.0,True,False,False,False,False,False,False,False,21,True,False,False,False
754,59,2,1,0,2102,False,1954.0,False,False,False,False,False,False,False,False,21,True,False,False,False
756,134,4,2,0,2201,False,2002.0,True,False,True,True,False,True,True,True,21,True,False,False,False
757,63,3,1,0,1143,True,1965.0,True,False,False,False,False,False,False,False,21,True,False,False,False
758,63,3,1,0,1587,False,1962.0,True,False,False,False,False,False,False,False,21,True,False,False,False
762,112,4,2,0,3393,False,1993.0,True,False,False,True,False,False,False,True,21,False,False,False,True
764,48,1,1,0,1771,False,2004.0,True,False,False,False,False,False,False,False,21,True,False,False,False
767,119,3,2,0,2261,False,2004.0,True,False,True,False,False,True,True,True,21,True,False,False,False
769,150,4,2,0,1787,False,2003.0,True,False,True,False,False,True,False,True,21,True,False,False,False
770,117,2,1,0,1274,False,1999.0,True,False,False,False,False,True,True,False,21,True,False,False,False
776,80,4,2,0,1688,False,1968.0,True,False,False,False,False,False,False,False,21,True,False,False,False
778,108,3,2,0,3333,False,2001.0,True,False,True,False,False,True,False,True,16,True,False,False,False
782,60,2,1,0,2283,False,1965.0,True,False,False,False,False,False,False,False,19,True,False,False,False
783,70,3,1,0,3571,False,1960.0,False,False,False,False,False,False,False,False,19,False,False,True,False
784,117,2,2,0,2128,False,2000.0,True,False,False,True,False,True,False,True,19,False,True,False,False
785,80,2,2,0,3000,False,2016.0,True,False,False,False,False,True,False,True,16,True,False,False,False
790,76,1,1,0,2368,False,2020.0,True,False,True,True,False,True,True,True,16,True,False,False,False
792,63,3,1,0,2190,False,1965.0,True,False,False,False,False,False,False,False,19,True,False,False,False
800,92,2,2,0,2772,False,2005.0,True,False,False,False,False,True,False,True,19,True,False,False,False
806,87,2,1,0,1943,False,1968.0,True,False,False,True,False,False,True,False,19,True,False,False,False
808,75,2,1,0,2547,False,1968.0,False,False,False,False,False,False,False,False,19,True,False,False,False
810,48,2,1,0,2498,False,1960.0,True,False,False,False,False,False,False,False,19,True,False,False,False
811,62,2,1,0,2097,False,1970.0,True,False,False,False,False,False,False,False,19,True,False,False,False
813,86,2,2,0,2907,False,2003.0,True,False,True,False,False,True,False,True,16,True,False,False,False
815,137,3,2,0,3978,False,2005.0,True,False,False,True,False,True,False,True,16,False,False,False,True
820,102,3,2,0,2833,False,2019.0,True,False,True,True,False,True,True,True,16,True,False,False,False
821,125,3,2,0,2224,False,1995.0,True,False,False,False,False,False,True,True,16,True,False,False,False
822,87,3,1,0,2230,False,1976.0,True,False,False,True,True,False,False,False,19,True,False,False,False
824,110,3,2,0,2636,False,2002.0,True,False,True,False,False,True,True,True,16,True,False,False,False
826,275,5,2,2,1400,True,1968.0,False,False,False,True,False,False,False,False,19,False,False,True,False
827,95,2,2,0,2841,False,2002.0,True,False,False,True,False,True,False,True,16,True,False,False,False
828,85,3,1,0,2282,False,1976.0,True,False,False,True,False,False,False,False,19,True,False,False,False
831,91,2,2,0,2966,False,2005.0,True,False,True,False,False,True,True,True,16,True,False,False,False
836,119,3,1,0,2462,False,1998.0,True,False,False,False,False,False,True,True,16,False,False,False,True
837,126,3,2,0,2516,False,2002.0,True,False,True,True,False,True,True,True,16,True,False,False,False
838,80,3,1,0,1812,False,1965.0,True,False,False,False,False,False,False,False,19,True,False,False,False
841,60,2,1,0,2650,False,1965.0,True,False,False,True,True,False,False,False,19,True,False,False,False
842,120,4,1,0,1992,False,1991.0,True,False,False,False,True,True,False,True,19,True,False,False,False
859,59,2,1,0,1525,False,1980.0,True,False,False,True,False,False,False,False,19,True,False,False,False
861,177,4,3,0,2034,False,2020.0,True,False,True,False,False,True,True,True,16,False,True,False,False
870,57,2,1,0,2018,False,1964.0,True,False,False,True,True,False,False,False,19,True,False,False,False
871,51,2,1,0,2157,False,1965.0,True,False,False,False,False,False,False,False,19,True,False,False,False
872,77,3,1,0,1965,False,1980.0,True,False,False,True,True,False,False,False,19,True,False,False,False
873,63,3,1,0,2302,False,1965.0,True,False,False,True,True,True,False,False,19,True,False,False,False
874,60,3,1,0,2250,False,1968.0,True,False,False,True,True,False,False,False,19,True,False,False,False
875,95,3,2,0,2368,False,1995.0,True,False,False,False,False,False,False,False,19,True,False,False,False
876,124,4,2,0,2306,False,1997.0,True,False,False,True,False,False,False,True,16,True,False,False,False
882,66,3,1,0,2091,True,1970.0,True,False,False,False,True,False,False,False,19,True,False,False,False
894,61,3,1,0,2131,True,1960.0,True,False,False,True,False,False,False,False,19,True,False,False,False
895,100,3,2,0,1990,False,2020.0,True,False,True,True,False,True,True,True,16,True,False,False,False
898,61,3,1,0,2049,True,1965.0,True,False,False,False,False,False,False,False,19,True,False,False,False
900,98,3,2,0,3327,False,2004.0,True,False,True,False,False,True,True,True,16,True,False,False,False
901,106,4,2,0,2783,False,2018.0,True,False,True,False,False,True,True,True,16,True,False,False,False
904,100,2,2,0,2640,False,2001.0,True,False,True,True,False,True,True,True,16,True,False,False,False
909,113,3,2,0,2655,False,2019.0,True,False,True,True,False,True,True,True,16,True,False,False,False
915,91,2,2,0,2967,False,2004.0,True,False,True,False,False,True,True,True,16,True,False,False,False
922,60,2,1,0,2250,False,1970.0,True,False,False,False,False,False,False,False,19,True,False,False,False
960,75,3,2,0,3467,False,1998.0,True,False,False,False,True,True,True,True,16,True,False,False,False
961,65,2,1,0,2153,False,1965.0,True,False,False,True,False,False,False,False,19,True,False,False,False
963,69,3,1,0,1681,False,1965.0,False,False,False,False,True,False,False,False,19,True,False,False,False
990,59,3,1,0,1949,True,1969.0,True,False,False,True,False,False,False,False,19,True,False,False,False
991,65,3,1,0,2308,True,1978.0,True,False,False,False,False,False,False,False,19,True,False,False,False
994,172,3,2,0,1744,False,2010.0,True,False,False,True,True,False,True,True,19,False,True,False,False
1000,60,3,1,0,1917,True,1960.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1001,63,3,1,0,2294,True,1960.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1003,172,4,2,0,2669,False,1997.0,True,False,True,False,False,False,True,True,16,True,False,False,False
1008,65,3,1,0,1846,False,1960.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1009,62,2,1,0,1571,True,1960.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1010,73,3,1,0,1904,True,1970.0,True,False,False,True,False,True,False,False,19,True,False,False,False
1016,62,3,1,0,2048,False,1965.0,False,False,False,False,False,False,False,False,19,True,False,False,False
1023,64,3,1,0,2156,True,1965.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1024,52,2,1,0,2306,False,1970.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1031,160,3,2,0,2169,False,2016.0,True,False,True,True,False,True,True,True,16,True,False,False,False
1032,54,2,1,0,2426,False,1984.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1040,85,3,1,0,1588,False,1976.0,True,False,False,True,True,True,False,True,19,True,False,False,False
1048,69,3,1,0,2072,False,1980.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1056,85,2,2,0,2765,False,2006.0,True,False,True,False,False,True,False,True,19,True,False,False,False
1058,130,4,2,0,3154,False,2019.0,True,False,True,True,False,True,True,True,16,False,False,False,True
1060,106,2,2,0,2491,False,2001.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1061,100,2,2,0,2640,False,2001.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1063,81,4,2,0,3210,False,1967.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1068,61,3,1,0,2049,False,1965.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1069,63,3,1,0,2333,False,1965.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1070,62,2,1,0,1500,True,1975.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1071,101,3,1,0,1881,True,1978.0,True,False,True,True,True,False,True,False,19,True,False,False,False
1076,109,3,2,0,2890,False,2017.0,True,False,True,True,True,True,True,True,16,False,False,False,True
1085,55,3,1,0,2673,True,1965.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1100,55,1,1,0,3273,False,2003.0,True,False,True,False,False,True,True,False,16,True,False,False,False
1101,60,2,1,0,1833,False,1964.0,True,False,False,True,False,False,True,False,19,True,False,False,False
1103,58,2,1,0,2672,False,1970.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1104,61,2,1,0,2049,False,1960.0,False,False,False,False,False,False,False,False,19,True,False,False,False
1105,110,3,2,0,3264,False,2000.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1117,65,3,1,0,1985,True,1960.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1119,35,1,1,0,2143,False,1970.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1124,101,3,2,0,2263,False,2021.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1134,57,3,1,0,1650,False,1968.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1143,61,3,1,0,2410,False,1965.0,True,False,False,True,False,False,True,False,19,True,False,False,False
1167,75,3,2,0,3867,False,1998.0,True,False,False,False,False,True,True,True,16,True,False,False,False
1173,91,2,2,0,3022,False,2001.0,True,False,True,False,False,False,True,True,16,True,False,False,False
1222,90,2,1,0,2889,False,2002.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1224,56,1,1,0,2321,False,1965.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1225,67,2,1,0,2090,False,1968.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1226,85,3,1,0,2282,False,1976.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1227,52,2,1,0,2692,False,1968.0,True,False,False,True,False,False,False,False,19,True,False,False,False
1229,57,3,1,0,2281,False,1964.0,False,False,False,False,False,False,False,False,19,True,False,False,False
1230,57,3,1,0,2053,False,1961.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1231,52,3,1,0,2596,True,1969.0,True,False,False,False,False,False,False,False,19,True,False,False,False
1234,88,3,2,0,3295,False,2005.0,True,False,False,False,False,True,False,True,19,True,False,False,False
1239,100,3,1,0,1899,False,1975.0,True,False,True,True,True,False,False,False,19,True,False,False,False
1241,65,3,1,0,1845,False,1965.0,True,False,False,True,False,False,True,False,19,True,False,False,False
1269,161,3,2,0,1863,False,2008.0,True,False,False,True,False,True,True,True,16,False,False,False,True
1272,55,1,1,0,2309,False,2008.0,True,False,True,False,False,False,True,True,16,False,False,False,True
1274,57,1,1,0,2947,False,2006.0,True,False,True,False,False,False,False,True,16,True,False,False,False
1275,90,3,2,0,2200,False,1980.0,True,False,False,True,False,False,False,False,20,True,False,False,False
1281,114,3,2,0,3070,False,2019.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1282,114,3,2,0,2895,False,2019.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1284,119,3,2,0,2605,False,1988.0,True,False,False,True,False,False,True,True,20,True,False,False,False
1285,101,3,2,0,2129,False,1996.0,True,False,False,True,False,False,True,True,20,True,False,False,False
1286,128,3,2,0,1953,False,2005.0,True,False,False,False,False,True,True,True,16,True,False,False,False
1288,95,2,2,0,2600,False,2000.0,True,False,False,True,False,True,True,False,20,False,False,False,True
1289,60,1,1,0,3083,False,2008.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1290,75,3,1,0,2027,False,1972.0,True,False,False,True,True,False,False,False,20,True,False,False,False
1291,196,2,2,0,1862,False,2009.0,True,False,True,True,True,True,True,True,16,False,False,False,True
1292,65,2,1,0,1815,False,1958.0,True,False,False,False,False,False,False,False,20,True,False,False,False
1295,152,3,2,0,1638,False,2006.0,True,False,False,True,False,True,False,True,16,True,False,False,False
1298,77,2,1,0,3116,False,2011.0,True,False,False,False,False,True,False,True,16,True,False,False,False
1299,118,4,2,0,2585,False,2008.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1300,39,1,1,0,4179,False,2008.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1302,32,1,1,0,2344,False,1970.0,True,False,False,False,False,False,False,False,20,True,False,False,False
1305,99,2,2,0,2980,False,2017.0,True,False,True,True,False,True,True,True,16,True,False,False,False
1306,88,3,2,0,2636,False,2007.0,True,False,False,False,False,True,False,True,16,True,False,False,False
1307,37,1,1,0,4824,False,2009.0,True,False,True,False,False,True,False,True,16,True,False,False,False
1309,110,3,2,0,2909,False,2017.0,True,False,True,True,True,True,False,True,16,True,False,False,False
1316,82,3,1,0,1695,True,1971.0,True,False,False,True,False,False,False,False,20,True,False,False,False
1318,44,1,1,0,3023,False,1977.0,True,False,False,True,False,False,False,False,20,True,False,False,False
1319,92,2,2,0,2489,False,2007.0,True,False,True,False,False,True,True,False,16,True,False,False,False
1330,101,4,2,0,2267,False,1997.0,True,False,False,True,False,False,False,True,20,True,False,False,False
1340,60,2,1,0,2483,False,2009.0,True,False,False,False,False,False,False,True,16,True,False,False,False
1343,111,3,2,0,3063,False,2008.0,True,False,True,False,False,True,True,True,16,True,False,False,False
1344,58,3,1,0,1466,False,1965.0,True,False,False,False,False,False,False,False,20,True,False,False,False
