,m2_construit,nb_pieces,prix_achat,prix_achat_m2,travaux_necessaire,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse,nom_quartier
316,70,2,202000,2886,False,False,False,True,False,True,False,False,21,True,False,False,False,Barajas
317,47,1,144000,3064,False,False,False,True,False,True,False,False,21,True,False,False,False,Barajas
318,64,2,98968,1546,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
319,50,2,105000,2100,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
320,103,3,265000,2573,False,False,True,True,False,False,True,True,21,False,True,False,False,Barajas
321,90,3,290000,3222,False,False,True,False,False,True,True,True,21,True,False,False,False,Barajas
322,66,2,90000,1364,False,False,False,False,True,False,False,False,21,True,False,False,False,Barajas
323,70,2,75000,1071,False,False,False,False,True,False,False,False,21,True,False,False,False,Barajas
324,60,2,125000,2083,False,False,False,False,True,False,False,False,21,True,False,False,False,Barajas
325,101,2,255000,2525,False,False,True,False,False,True,True,True,21,True,False,False,False,Barajas
326,75,3,117300,1564,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
327,55,2,96600,1756,True,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
328,77,3,119000,1545,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
329,56,3,100000,1786,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
330,68,3,97000,1426,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
331,72,3,95000,1319,True,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
332,70,3,135000,1929,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
333,75,2,195000,2600,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
334,120,3,195000,1625,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
335,91,2,215000,2363,False,False,True,False,False,True,True,True,21,True,False,False,False,Barajas
336,95,2,122000,1284,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
337,61,3,125000,2049,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
338,73,2,120000,1644,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
339,66,3,93000,1409,True,False,False,True,True,False,False,False,21,True,False,False,False,Barajas
340,68,2,125000,1838,False,False,False,True,False,False,True,False,21,True,False,False,False,Barajas
341,70,3,104840,1498,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
342,42,4,95900,2283,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
343,54,3,71000,1315,True,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
344,56,3,105000,1875,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
345,100,4,165000,1650,False,False,False,True,False,False,True,False,21,True,False,False,False,Barajas
346,125,4,173000,1384,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
347,54,3,71000,1315,True,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
348,130,4,168000,1292,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
349,68,2,99900,1469,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
350,85,3,128000,1506,True,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
351,75,3,120000,1600,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
352,80,2,95000,1188,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
353,64,2,110000,1719,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
354,69,4,85900,1245,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
355,115,4,184900,1608,False,False,False,True,True,False,False,False,21,True,False,False,False,Barajas
356,70,3,142500,2036,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
357,56,2,109000,1946,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
358,90,2,140000,1556,False,False,False,False,False,False,True,False,21,True,False,False,False,Barajas
359,75,3,117300,1564,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
360,71,2,120000,1690,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
361,76,3,110000,1447,False,False,False,True,False,False,True,False,21,True,False,False,False,Barajas
362,114,4,299000,2623,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
363,90,3,180000,2000,False,False,False,False,True,False,False,True,21,True,False,False,False,Barajas
364,70,3,85000,1214,True,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
365,80,3,100000,1250,True,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
366,96,4,170000,1771,True,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
367,50,1,125000,2500,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
368,85,3,230000,2706,False,False,True,True,False,False,True,True,21,True,False,False,False,Barajas
369,90,3,300000,3333,False,False,True,False,False,True,True,True,21,True,False,False,False,Barajas
370,60,3,120000,2000,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
371,90,2,240000,2667,False,False,True,True,True,True,True,True,21,False,False,False,True,Barajas
372,60,3,140000,2333,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
373,105,3,135000,1286,False,False,False,False,False,True,True,False,21,True,False,False,False,Barajas
374,140,3,340000,2429,True,False,True,True,False,True,True,True,21,False,True,False,False,Barajas
375,112,3,230000,2054,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
376,60,3,145000,2417,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
377,62,2,142450,2298,True,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
378,240,4,580000,2417,False,False,False,True,True,True,False,True,21,False,False,True,False,Barajas
379,81,3,160000,1975,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
380,75,3,180000,2400,False,False,False,True,False,True,False,True,21,True,False,False,False,Barajas
381,72,3,130000,1806,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
382,95,2,250000,2632,False,False,True,False,False,False,True,True,21,True,False,False,False,Barajas
383,49,1,190000,3878,False,False,True,False,False,True,True,True,21,True,False,False,False,Barajas
384,90,3,169000,1878,False,False,True,True,False,False,True,False,21,True,False,False,False,Barajas
385,78,2,168000,2154,False,False,False,True,True,True,False,False,21,True,False,False,False,Barajas
386,100,3,210000,2100,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
387,70,3,95000,1357,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
388,52,2,74800,1438,True,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
389,56,3,78000,1393,True,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
390,110,3,189000,1718,False,False,False,False,False,True,True,True,21,True,False,False,False,Barajas
391,115,3,245000,2130,False,False,False,True,False,True,False,True,21,False,True,False,False,Barajas
392,70,3,97000,1386,False,False,False,False,True,False,False,False,21,True,False,False,False,Barajas
393,75,3,155000,2067,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
394,116,4,170000,1466,True,False,False,True,True,False,True,False,21,True,False,False,False,Barajas
395,48,2,120000,2500,False,False,False,False,False,True,False,False,21,True,False,False,False,Barajas
396,80,3,125000,1562,True,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
397,81,3,139500,1722,False,False,False,False,True,False,False,False,21,True,False,False,False,Barajas
398,95,4,198000,2084,True,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
399,60,4,75000,1250,True,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
400,50,2,123000,2460,False,False,False,False,True,False,False,False,21,True,False,False,False,Barajas
401,50,1,148000,2960,False,False,True,False,False,True,True,True,21,True,False,False,False,Barajas
402,242,4,380000,1570,False,False,False,True,False,False,False,True,21,False,False,True,False,Barajas
403,166,3,300000,1807,True,False,False,False,False,False,False,False,21,False,False,True,False,Barajas
404,50,2,140000,2800,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
405,94,4,190000,2021,False,False,False,False,False,True,False,False,21,True,False,False,False,Barajas
406,80,3,150000,1875,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
407,65,2,110000,1692,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
408,105,3,190000,1810,False,False,False,False,False,True,True,True,21,True,False,False,False,Barajas
409,100,3,142000,1420,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
410,64,3,95000,1484,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
411,85,2,229000,2694,False,False,True,True,False,False,True,False,21,True,False,False,False,Barajas
412,72,3,140000,1944,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
413,92,3,119000,1293,False,False,False,False,False,False,True,False,21,True,False,False,False,Barajas
414,106,3,145000,1368,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
415,67,2,115000,1716,False,False,False,False,False,True,False,False,21,True,False,False,False,Barajas
416,60,2,150000,2500,False,False,True,False,False,False,False,False,21,True,False,False,False,Barajas
417,71,2,202000,2845,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
418,48,1,144000,3000,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
419,60,2,120000,2000,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
420,60,3,105000,1750,False,False,False,False,False,True,False,False,21,True,False,False,False,Barajas
421,61,3,108000,1770,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
422,115,3,147000,1278,False,False,False,True,True,False,False,False,21,True,False,False,False,Barajas
423,55,2,95000,1727,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
424,65,3,99500,1531,True,False,False,False,True,False,True,False,21,True,False,False,False,Barajas
425,118,3,179000,1517,False,False,False,False,False,False,True,True,21,False,True,False,False,Barajas
426,54,3,91958,1703,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
427,80,3,100000,1250,True,False,False,False,True,False,False,False,21,True,False,False,False,Barajas
428,147,4,340000,2313,False,False,True,True,False,True,True,True,21,False,True,False,False,Barajas
429,81,3,139500,1722,False,False,False,True,True,False,False,False,21,True,False,False,False,Barajas
430,108,4,156000,1444,False,False,False,False,False,True,False,False,21,True,False,False,False,Barajas
431,133,4,280000,2105,False,False,True,False,True,True,True,True,21,True,False,False,False,Barajas
432,90,3,139000,1544,False,False,False,False,False,True,False,False,21,True,False,False,False,Barajas
433,63,2,102000,1619,True,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
434,95,2,154500,1626,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
435,76,2,109492,1441,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
436,115,3,148000,1287,False,False,False,True,True,False,False,False,21,True,False,False,False,Barajas
437,70,3,95000,1357,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
438,71,3,100000,1408,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
439,70,3,97000,1386,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
440,100,3,179000,1790,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
441,63,3,119000,1889,False,False,False,False,False,True,False,False,21,True,False,False,False,Barajas
442,60,2,95000,1583,False,False,False,True,False,False,False,False,21,True,False,False,False,Barajas
443,105,3,260000,2476,False,False,False,True,False,False,True,False,21,True,False,False,False,Barajas
444,93,2,210000,2258,False,False,False,False,False,True,False,True,21,True,False,False,False,Barajas
445,80,2,250000,3125,False,False,True,False,False,True,True,True,21,True,False,False,False,Barajas
446,54,2,148000,2741,False,False,False,False,False,False,False,False,21,True,False,False,False,Barajas
